4532.51627173342,0.576
4541.68494694858,0.546
4550.89700455408,0.5495
4560.14858788159,0.5715
4569.44412712194,0.5905
4578.78392993362,0.59
4588.16409660655,0.58475
4597.58911621924,0.5985
4607.05718233304,0.61475
4616.57071893856,0.61175
4626.13004791746,0.61925
4635.73334520081,0.6205
4645.38091194402,0.6265
4655.07521903293,0.63
4664.81442435257,0.62675
4674.6032079932,0.63175
4684.43535455789,0.632
4694.3177630637,0.6355
4704.24859507616,0.6365
4714.22597830796,0.63575
4724.25246972108,0.6415
4734.32842604411,0.64
4744.45420747688,0.64
4754.63017773283,0.6405
4764.85443369705,0.641
4775.13187720462,0.6395
4785.46062211945,0.6395
4795.84104664435,0.63875
4806.27353271678,0.6365
4816.76078617243,0.63125
4827.29856648542,0.63275
4837.89191762425,0.627
4848.53891704004,0.626
4859.23996627687,0.62025
4869.99784259096,0.6165
4880.81060502528,0.61125
4891.68106043819,0.60425
4902.60725556458,0.59825
4913.59202740212,0.5945
4924.63341028894,0.59
4935.73427191256,0.58625
4946.89263412634,0.58475
4958.11139587198,0.58225
4969.39103591429,0.58425
4980.73203811057,0.587
4992.13239933864,0.59075
5003.59758666481,0.59475
5015.12310371927,0.60275
5026.71194728789,0.609
5038.36462745576,0.6165
5050.08165982044,0.6245
5061.86356556657,0.63225
5073.71087154176,0.6405
5085.62411033363,0.64875
5097.606418906,0.6575
5109.65315674372,0.667
5121.77008374094,0.676
5133.95515798207,0.685
5146.21159060652,0.693
5158.53732769196,0.69925
5170.93294489285,0.7025
5183.39902427697,0.70275
5195.94155397102,0.7005
5208.55306916594,0.69325
5221.24231106804,0.6805
5234.00448972905,0.6615
5246.84022164752,0.6355
5259.75289680891,0.60475
5272.74318682489,0.56875
5285.81177118567,0.536
5298.95933737573,0.5075
5312.18375906059,0.48425
5325.48853369064,0.47025
5338.87722344215,0.46275
5352.34486228417,0.45475
5365.89501519085,0.446
5379.53131371382,0.4425
5393.24873123824,0.44075
5407.05382613943,0.443
5420.94446947114,0.44225
5434.92143549319,0.4435
5448.98847702407,0.4455
5463.14344903543,0.446
5477.38715486984,0.44675
5491.72342362825,0.44775
5506.15009434788,0.4495
5520.6680008281,0.44925
5535.28105112773,0.45025
5549.99014876749,0.45125
5564.79620881564,0.45275
5579.69704476926,0.45425
5594.69667512771,0.4565
5609.7960502548,0.4585
5624.99296875879,0.459
5640.29153538888,0.46025
5655.6959362128,0.46125
5671.20079169963,0.4615
5686.81029653872,0.4625
5702.52872933974,0.46275
5718.35064468685,0.46175
5734.28361881464,0.46175
5750.32546842151,0.46275
5766.47727633132,0.46325
5782.74013984979,0.465
5799.11517100721,0.464
5815.61026106274,0.4645
5832.2164638805,0.4605
5848.94172172958,0.4565
5865.78382709546,0.4545
5882.74743129834,0.4505
5899.83380168181,0.44825
5917.04072225766,0.445
5934.37295635031,0.441
5951.83182503995,0.4375
5969.4151047692,0.433
5987.13126006961,0.433
6004.97452089311,0.42825
6022.9498481012,0.427
6041.05865928369,0.42575
6059.30606403232,0.42225
6077.6862005527,0.42225
6096.20419845583,0.4225
6114.86529868977,0.4235
6133.66733196512,0.424
6152.61184525443,0.425
6171.70421737236,0.42675
6190.93844721358,0.4285
6210.32765067652,0.4305
6229.86197117817,0.433
6249.55471922625,0.43475
6269.39594370082,0.436
6289.39915483054,0.438
6309.55828675302,0.4405
6329.87911829848,0.442
6350.35949385095,0.44275
6371.00935901275,0.443
6391.82255789233,0.44375
6412.80508920212,0.4445
6433.95895005511,0.445
6455.29033636581,0.4465
6476.79300299098,0.44675
6498.47318372548,0.4475
6520.33725792433,0.4485
6542.37891365107,0.4515
6564.60888060289,0.45275
6587.02948025044,0.455
6609.63433519967,0.45725
6632.43446159887,0.461
6655.43229694942,0.464
6678.62585937218,0.4675
6702.02206707786,0.47075
6725.61895871277,0.4755
6749.42359922463,0.47825
6773.43863772602,0.481
6797.66214803405,0.48375
6822.10607965627,0.484
6846.7639454888,0.48475
6871.64320229568,0.48375
6896.74673559735,0.4835
6922.07748158208,0.48125
6947.63842822186,0.478
6973.43747929761,0.47075
6999.46804042893,0.462
7025.74302501797,0.4485
7052.26077849907,0.43325
7079.02957830929,0.41525
7106.04781517454,0.39825
7133.31887647374,0.3815
7160.85133929403,0.368
7188.6436682786,0.3565
7216.70465058881,0.34775
7245.03805456238,0.342
7273.64242919291,0.335
7302.53222607471,0.3325
7331.70080795343,0.33125
7361.15752729885,0.32675
7390.90652424883,0.32025
7420.94651204383,0.3135
7451.29276203775,0.308
7481.94419816378,0.30425
7512.910937446,0.30125
7544.18629915415,0.29775
7575.7862719177,0.29575
7607.70995757941,0.295
7639.96219746705,0.294
7672.55381721061,0.29325
7705.48407006751,0.294
7738.76408842002,0.294
7772.39927747776,0.2935
7806.38906106314,0.2945
7840.74505895848,0.295
7875.46681829565,0.29525
7910.57255933127,0.29625
7946.05581627447,0.297
7981.9289129411,0.29725
8018.19810241324,0.29825
8054.87626099088,0.29925
8091.9569993405,0.3035
8129.46002500622,0.3035
8167.3789982383,0.30475
8205.73416703592,0.30675
8244.53284415772,0.3085
8283.76878344572,0.30975
8323.47002135802,0.31075
8363.62359010215,0.31075
8404.25826958003,0.31075
8445.36104763015,0.3085
8486.96148107662,0.3075
8529.053795301,0.30625
8571.65388347351,0.305
8614.77071357007,0.30225
8658.41346694997,0.2995
8702.59154473611,0.29725
8747.31457442565,0.295
8792.59241674074,0.29325
8838.43517272954,0.29125
8884.8531911283,0.29125
8931.85707599581,0.29025
8979.46575770528,0.2905
9027.68248557376,0.2895
9076.52692143268,0.2905
9126.00271954881,0.29
9176.13031573229,0.291
9226.91380032589,0.2915
9278.37442880007,0.29275
9330.51676134031,0.29325
9383.37172696265,0.2945
9436.9357892015,0.29525
9491.23199987851,0.29525
9546.27509119079,0.2965
9602.08941465663,0.29775
9658.67218370022,0.29875
9716.04848308193,0.29975
9774.24427986789,0.30225
9833.26712266804,0.30225
9893.13436261503,0.30325
9953.86384109652,0.3065
10015.4939691703,0.30625
10078.0139056436,0.30725
10141.4632711695,0.30825
10205.8624515094,0.30925
10271.2218850979,0.31
10337.584147935,0.31
10404.9502591353,0.311
10473.3536935329,0.312
10542.8180741856,0.313
10613.3564846016,0.31375
10685.0164015002,0.31525
10757.81259245,0.3165
10831.7834856463,0.31875
10906.9333193725,0.31975
10983.3141491446,0.3195
11060.9435869755,0.3195
11139.8643387321,0.3185
11220.0956400952,0.31775
11301.6825945047,0.3125
